40,Jerry,Mclaughlin,Sapphire,-3.88,2014-11-16
41,Blanca,Caldwell,Estradanas,8.63,2014-11-23
42,Blanca,Caldwell,Aroma,8.68,2014-11-02
43,Blanca,Caldwell,The Crimson Horse,5.28,2014-11-29
44,Blanca,Caldwell,Big Daddy Barbeque,2.7,2014-11-09
45,Blanca,Caldwell,Fargo,9.06,2014-11-18
46,Blanca,Caldwell,The Mockingbird,3.77,2014-11-12
47,Blanca,Caldwell,The Caramel Hog,2.69,2014-11-27
48,Blanca,Caldwell,Mamoun's,15.37,2014-11-11
49,Blanca,Caldwell,The River Blossom,11.01,2014-11-10
50,Blanca,Caldwell,The Caviar Salmon,6.41,2014-11-20
51,Blanca,Caldwell,Vietnam Restaurant,6.69,2014-11-25
52,Blanca,Caldwell,Interlude,14.35,2014-11-03
53,Blanca,Caldwell,Sapphire,3.51,2014-11-16
54,Blanca,Caldwell,Wiener House,1.0,2014-11-13
55,Blanca,Caldwell,Fluorescence,11.47,2014-11-04
56,Blanca,Caldwell,Mary's Diner,3.55,2014-11-24
57,Blanca,Caldwell,Chops and Ribs,8.81,2014-11-06
58,Blanca,Caldwell,The Crown,6.65,2014-11-17
59,Blanca,Caldwell,Bistro Bob,5.73,2014-11-01
60,Blanca,Caldwell,Tranquility,11.39,2014-11-19
61,Beverly,Myers,Wiener House,4.05,2014-11-20
62,Beverly,Myers,Ranch House,10.85,2014-11-30
63,Beverly,Myers,The Hot Oak,8.64,2014-11-17
64,Beverly,Myers,The Mockingbird,0.98,2014-11-25
65,Beverly,Myers,Trilogy,7.16,2014-11-18
66,Beverly,Myers,Burgers and Fries,1.33,2014-11-09
67,Beverly,Myers,Mary's Diner,5.7,2014-11-16
68,Beverly,Myers,The Depot,7.95,2014-11-10
69,Beverly,Myers,Starlight,14.95,2014-11-08
70,Beverly,Myers,Jean's Place,10.06,2014-11-23
71,Beverly,Myers,Fluorescence,12.03,2014-11-29
72,Beverly,Myers,The Magical Spices,8.35,2014-11-01
73,Beverly,Myers,Molinarinari,11.0,2014-11-21
74,Beverly,Myers,The Court Bites,9.18,2014-11-27
75,Beverly,Myers,The Caviar Salmon,6.1,2014-11-14
76,Beverly,Myers,Hofbrau Deluxe,7.03,2014-11-19
77,Beverly,Myers,A Cut Above,10.12,2014-11-22
78,Beverly,Myers,Harvest,14.64,2014-11-12
79,Beverly,Myers,Estradanas,10.74,2014-11-07
80,Beverly,Myers,The Noodle Fiddler,10.49,2014-11-15
81,Maxine,Stewart,The Amber Cuisine,11.14,2014-11-29
82,Maxine,Stewart,Aroma,8.85,2014-11-23
83,Maxine,Stewart,Vietnam Restaurant,12.28,2014-11-26
84,Maxine,Stewart,Molinarinari,12.17,2014-11-05
85,Maxine,Stewart,Burgers and Fries,4.93,2014-11-17
86,Maxine,Stewart,The Crimson Horse,8.9,2014-11-18
87,Maxine,Stewart,Interlude,15.79,2014-11-07
88,Maxine,Stewart,The Amber Lion,4.44,2014-11-24
89,Maxine,Stewart,Mamoun's,10.53,2014-11-27
90,Maxine,Stewart,The Caviar Salmon,2.9,2014-11-08
91,Maxine,Stewart,The Indian Smith,6.91,2014-11-20
92,Maxine,Stewart,Chops and Ribs,6.41,2014-11-10
93,Maxine,Stewart,Nattos,12.96,2014-11-21
94,Maxine,Stewart,Mary's Diner,0.34,2014-11-13
95,Maxine,Stewart,China Palace,8.95,2014-11-06
96,Maxine,Stewart,The Noodle Fiddler,6.8,2014-11-28
97,Maxine,Stewart,The Mad Oak,16.62,2014-11-03
98,Maxine,Stewart,Bambino,5.91,2014-11-02
99,Maxine,Stewart,The Crown,12.43,2014-11-22
100,Maxine,Stewart,Bistro Bob,-0.64,2014-11-30
101,Marlon,Morton,The Hot Oak,5.33,2014-11-05
102,Marlon,Morton,Fluorescence,11.75,2014-11-16
103,Marlon,Morton,The Depot,4.86,2014-11-06
104,Marlon,Morton,Siam Cusine,12.39,2014-11-02
105,Marlon,Morton,Wolfs,11.25,2014-11-10
106,Marlon,Morton,The Mockingbird,2.4,2014-11-11
107,Marlon,Morton,Nattos,12.59,2014-11-14
108,Marlon,Morton,Irifune Place,10.2,2014-11-29
109,Marlon,Morton,The Crown,6.26,2014-11-04
110,Marlon,Morton,Fargo,10.19,2014-11-23
111,Marlon,Morton,The Court Bites,6.79,2014-11-18
112,Marlon,Morton,The Caviar Salmon,3.07,2014-11-15
113,Marlon,Morton,Ranch House,5.81,2014-11-12
114,Marlon,Morton,Sapphire,4.75,2014-11-26
115,Marlon,Morton,The Noodle Fiddler,5.41,2014-11-21
116,Marlon,Morton,The Caramel Hog,5.38,2014-11-24
117,Marlon,Morton,The Amber Cuisine,13.97,2014-11-13
118,Marlon,Morton,The Olive Port,2.66,2014-11-30
119,Marlon,Morton,Bistro Bob,5.35,2014-11-17
120,Marlon,Morton,The Indian Smith,9.08,2014-11-20
121,Leslie,Fields,China Palace,11.79,2014-11-29
122,Leslie,Fields,Tranquility,14.26,2014-11-19
123,Leslie,Fields,Midnight,13.84,2014-11-16
124,Leslie,Fields,The Mad Oak,10.15,2014-11-24
125,Leslie,Fields,Irifune Place,10.19,2014-11-25
126,Leslie,Fields,The Mockingbird,5.54,2014-11-26
127,Leslie,Fields,Bistro Bob,3.5,2014-11-22
128,Leslie,Fields,Big Daddy Barbeque,1.25,2014-11-27
129,Leslie,Fields,Trilogy,4.48,2014-11-30
130,Leslie,Fields,Wolfs,11.93,2014-11-05
131,Leslie,Fields,Sapphire,5.24,2014-11-14
132,Leslie,Fields,Starlight,10.63,2014-11-21
133,Leslie,Fields,The Amber Lion,5.82,2014-11-03
134,Leslie,Fields,Estradanas,9.96,2014-11-09
135,Leslie,Fields,The River Blossom,13.62,2014-11-02
136,Leslie,Fields,The Noodle Fiddler,4.39,2014-11-07
137,Leslie,Fields,Hofbrau Deluxe,8.96,2014-11-04
138,Leslie,Fields,The Depot,8.07,2014-11-20
139,Leslie,Fields,The Indian Smith,3.91,2014-11-28
140,Leslie,Fields,Mamoun's,10.52,2014-11-11
141,Debra,Nash,Irifune Place,11.76,2014-11-02
142,Debra,Nash,Harvest,13.71,2014-11-06
143,Debra,Nash,The Crown,6.74,2014-11-18
144,Debra,Nash,The Olive Port,7.57,2014-11-01
145,Debra,Nash,Vietnam Restaurant,14.78,2014-11-05
146,Debra,Nash,Wiener House,0.06,2014-11-13
147,Debra,Nash,Fluorescence,9.38,2014-11-14
148,Debra,Nash,Mary's Diner,5.47,2014-11-11
149,Debra,Nash,The Hot Oak,8.96,2014-11-08
150,Debra,Nash,Aroma,8.23,2014-11-20
151,Debra,Nash,Bistro Bob,3.85,2014-11-04
152,Debra,Nash,Chance,6.14,2014-11-10
153,Debra,Nash,Midnight,11.01,2014-11-07
154,Debra,Nash,Hofbrau Deluxe,4.27,2014-11-21
155,Debra,Nash,A Cut Above,11.15,2014-11-12
156,Debra,Nash,Nattos,12.06,2014-11-16
157,Debra,Nash,The Noodle Fiddler,5.53,2014-11-29
158,Debra,Nash,Molinarinari,12.97,2014-11-28
159,Debra,Nash,The Amber Lion,7.94,2014-11-15
160,Debra,Nash,The Caramel Hog,5.17,2014-11-27
161,Chris,Gibbs,Estradanas,10.88,2014-11-02
162,Chris,Gibbs,Nattos,14.02,2014-11-24
163,Chris,Gibbs,Burgers and Fries,3.27,2014-11-18
164,Chris,Gibbs,The Caramel Hog,7.06,2014-11-09
165,Chris,Gibbs,Tranquility,10.42,2014-11-03
166,Chris,Gibbs,The Crimson Horse,8.42,2014-11-22
167,Chris,Gibbs,Wolfs,7.92,2014-11-11
168,Chris,Gibbs,The Magical Spices,4.01,2014-11-08
169,Chris,Gibbs,The River Blossom,11.6,2014-11-21
170,Chris,Gibbs,Trilogy,5.68,2014-11-15
171,Chris,Gibbs,Harvest,12.39,2014-11-19
172,Chris,Gibbs,The Noodle Fiddler,9.38,2014-11-23
173,Chris,Gibbs,Fluorescence,16.33,2014-11-14
174,Chris,Gibbs,The Amber Lion,7.49,2014-11-26
175,Chris,Gibbs,Mamoun's,9.65,2014-11-25
176,Chris,Gibbs,Wiener House,4.22,2014-11-13
177,Chris,Gibbs,The Indian Smith,7.57,2014-11-17
178,Chris,Gibbs,Aroma,7.62,2014-11-05
179,Chris,Gibbs,Sapphire,2.29,2014-11-07
180,Chris,Gibbs,Irifune Place,11.75,2014-11-12
181,Adrienne,Moore,The Indian Smith,9.19,2014-11-12
182,Adrienne,Moore,The Cool Pizzeria,6.26,2014-11-25
183,Adrienne,Moore,Ranch House,7.63,2014-11-24
184,Adrienne,Moore,The Hot Oak,8.11,2014-11-07
185,Adrienne,Moore,Tranquility,11.98,2014-11-11
186,Adrienne,Moore,Wolfs,11.91,2014-11-27
187,Adrienne,Moore,Jean's Place,6.35,2014-11-09
188,Adrienne,Moore,Harvest,14.64,2014-11-16
189,Adrienne,Moore,The River Blossom,9.99,2014-11-17
190,Adrienne,Moore,Burgers and Fries,5.87,2014-11-02
191,Adrienne,Moore,The Sugar Badger,10.8,2014-11-13
192,Adrienne,Moore,Midnight,11.65,2014-11-04
193,Adrienne,Moore,Interlude,12.54,2014-11-28
194,Adrienne,Moore,Nattos,13.92,2014-11-23
195,Adrienne,Moore,The Caviar Salmon,5.2,2014-11-03
196,Adrienne,Moore,The Amber Cuisine,14.3,2014-11-19
197,Adrienne,Moore,The Caramel Hog,-0.4,2014-11-06
198,Adrienne,Moore,The Mockingbird,1.74,2014-11-20
199,Adrienne,Moore,Starlight,10.21,2014-11-26
200,Adrienne,Moore,Sapphire,-0.41,2014-11-22
201,Miguel,Welch,Irifune Place,6.59,2014-11-01
202,Miguel,Welch,Hofbrau Deluxe,10.11,2014-11-21
203,Miguel,Welch,The Crimson Horse,8.02,2014-11-02
204,Miguel,Welch,Fangs,7.74,2014-11-17
205,Miguel,Welch,Starlight,10.6,2014-11-25
206,Miguel,Welch,The Cool Pizzeria,5.89,2014-11-27
207,Miguel,Welch,The Amber Lion,4.57,2014-11-14
208,Miguel,Welch,Fargo,7.56,2014-11-06
209,Miguel,Welch,Aroma,8.29,2014-11-18
210,Miguel,Welch,The Magical Spices,5.08,2014-11-23
211,Miguel,Welch,The Caramel Hog,4.88,2014-11-09
212,Miguel,Welch,The Hot Oak,6.82,2014-11-04
213,Miguel,Welch,China Palace,7.59,2014-11-10
214,Miguel,Welch,A Cut Above,7.18,2014-11-28
215,Miguel,Welch,Interlude,14.68,2014-11-16
216,Miguel,Welch,Bambino,4.77,2014-11-24
217,Miguel,Welch,Sapphire,5.04,2014-11-13
218,Miguel,Welch,Bistro Bob,4.85,2014-11-05
219,Miguel,Welch,Tranquility,13.69,2014-11-07
220,Miguel,Welch,Harvest,13.84,2014-11-22
221,Blanche,Flowers,The Magical Spices,5.91,2014-11-07
222,Blanche,Flowers,The Sugar Badger,5.76,2014-11-01
223,Blanche,Flowers,Molinarinari,8.6,2014-11-14
224,Blanche,Flowers,Bistro Bob,-0.74,2014-11-11
225,Blanche,Flowers,Starlight,11.72,2014-11-09
226,Blanche,Flowers,Burgers and Fries,4.06,2014-11-18
227,Blanche,Flowers,The Olive Port,4.68,2014-11-15
228,Blanche,Flowers,Vietnam Restaurant,9.22,2014-11-08
229,Blanche,Flowers,The Caviar Salmon,5.82,2014-11-03
230,Blanche,Flowers,Fargo,7.0,2014-11-29
231,Blanche,Flowers,The Depot,6.26,2014-11-19
232,Blanche,Flowers,The Crown,6.22,2014-11-12
233,Blanche,Flowers,Tranquility,13.01,2014-11-16
234,Blanche,Flowers,Wolfs,7.45,2014-11-25
235,Blanche,Flowers,The Indian Smith,5.73,2014-11-24
236,Blanche,Flowers,Fangs,10.38,2014-11-06
237,Blanche,Flowers,Interlude,13.75,2014-11-26
238,Blanche,Flowers,Harvest,12.46,2014-11-23
239,Blanche,Flowers,Wiener House,3.5,2014-11-20
240,Blanche,Flowers,Fluorescence,11.97,2014-11-30
241,Roberto,Wood,Bambino,7.35,2014-11-04
242,Roberto,Wood,The Amber Cuisine,12.47,2014-11-17
243,Roberto,Wood,The Caviar Salmon,7.77,2014-11-21
244,Roberto,Wood,Bistro Bob,5.29,2014-11-13
245,Roberto,Wood,Trilogy,5.86,2014-11-07
246,Roberto,Wood,Vietnam Restaurant,9.73,2014-11-29
247,Roberto,Wood,Mary's Diner,3.79,2014-11-10
248,Roberto,Wood,The Crown,3.27,2014-11-16
249,Roberto,Wood,Ranch House,8.1,2014-11-20
250,Roberto,Wood,Harvest,12.65,2014-11-12
251,Roberto,Wood,Estradanas,9.22,2014-11-14
252,Roberto,Wood,Wiener House,5.76,2014-11-30
253,Roberto,Wood,The Crimson Horse,4.48,2014-11-15
254,Roberto,Wood,Molinarinari,6.43,2014-11-26
255,Roberto,Wood,Starlight,10.97,2014-11-28
256,Roberto,Wood,The Olive Port,5.15,2014-11-02
257,Roberto,Wood,Nattos,14.39,2014-11-18
258,Roberto,Wood,The Mad Oak,13.18,2014-11-27
259,Roberto,Wood,The Court Bites,7.83,2014-11-23
260,Roberto,Wood,Jean's Place,4.67,2014-11-08
261,Lucy,Patterson,The Depot,3.52,2014-11-29
262,Lucy,Patterson,Fluorescence,16.15,2014-11-18
263,Lucy,Patterson,Nattos,10.17,2014-11-17
264,Lucy,Patterson,The Sugar Badger,3.76,2014-11-22
265,Lucy,Patterson,The Caramel Hog,4.79,2014-11-12
266,Lucy,Patterson,Aroma,6.7,2014-11-11
267,Lucy,Patterson,Wiener House,3.1,2014-11-28
268,Lucy,Patterson,The Magical Spices,6.13,2014-11-15
269,Lucy,Patterson,Mamoun's,8.14,2014-11-19
270,Lucy,Patterson,Vietnam Restaurant,9.93,2014-11-06
271,Lucy,Patterson,Siam Cusine,7.5,2014-11-08
272,Lucy,Patterson,The Mockingbird,5.98,2014-11-01
273,Lucy,Patterson,Hofbrau Deluxe,8.77,2014-11-27
274,Lucy,Patterson,The Mad Oak,10.0,2014-11-14
275,Lucy,Patterson,The Crown,5.67,2014-11-21
276,Lucy,Patterson,Chance,6.25,2014-11-24
277,Lucy,Patterson,Irifune Place,6.26,2014-11-10
278,Lucy,Patterson,The Court Bites,7.39,2014-11-13
279,Lucy,Patterson,Sapphire,6.56,2014-11-03
280,Lucy,Patterson,The Amber Lion,5.43,2014-11-23
281,Geraldine,Harrington,China Palace,9.81,2014-11-17
282,Geraldine,Harrington,Sapphire,3.72,2014-11-01
283,Geraldine,Harrington,A Cut Above,7.91,2014-11-22
284,Geraldine,Harrington,Chance,2.37,2014-11-14
285,Geraldine,Harrington,Bistro Bob,3.79,2014-11-25
286,Geraldine,Harrington,Trilogy,4.43,2014-11-18
287,Geraldine,Harrington,Burgers and Fries,4.42,2014-11-29
288,Geraldine,Harrington,The Amber Cuisine,14.53,2014-11-20
289,Geraldine,Harrington,The Crimson Horse,9.47,2014-11-23
290,Geraldine,Harrington,Interlude,13.98,2014-11-03
291,Geraldine,Harrington,The Hot Oak,9.8,2014-11-09
292,Geraldine,Harrington,The Amber Lion,4.22,2014-11-30
293,Geraldine,Harrington,Molinarinari,9.49,2014-11-07
294,Geraldine,Harrington,Wiener House,2.19,2014-11-04
295,Geraldine,Harrington,The Magical Spices,8.37,2014-11-26
296,Geraldine,Harrington,Bambino,6.68,2014-11-27
297,Geraldine,Harrington,The Mad Oak,12.99,2014-11-02
298,Geraldine,Harrington,The Indian Smith,7.31,2014-11-16
299,Geraldine,Harrington,The Caviar Salmon,6.16,2014-11-28
300,Geraldine,Harrington,The River Blossom,14.89,2014-11-11
301,Alonzo,Klein,The Hot Oak,7.34,2014-11-21
302,Alonzo,Klein,Irifune Place,7.05,2014-11-19
303,Alonzo,Klein,Starlight,12.63,2014-11-11
304,Alonzo,Klein,The Noodle Fiddler,10.7,2014-11-12
305,Alonzo,Klein,Vietnam Restaurant,10.29,2014-11-08
306,Alonzo,Klein,Wiener House,6.4,2014-11-18
307,Alonzo,Klein,The Olive Port,8.16,2014-11-05
308,Alonzo,Klein,Fluorescence,9.23,2014-11-15
309,Alonzo,Klein,Molinarinari,7.49,2014-11-20
310,Alonzo,Klein,Sapphire,3.28,2014-11-07
311,Alonzo,Klein,Nattos,12.88,2014-11-09
312,Alonzo,Klein,A Cut Above,11.65,2014-11-27
313,Alonzo,Klein,The Indian Smith,8.43,2014-11-01
314,Alonzo,Klein,Burgers and Fries,2.52,2014-11-06
315,Alonzo,Klein,Jean's Place,6.91,2014-11-17
316,Alonzo,Klein,Bambino,3.65,2014-11-26
317,Alonzo,Klein,Siam Cusine,10.47,2014-11-23
318,Alonzo,Klein,The Mockingbird,4.86,2014-11-28
319,Alonzo,Klein,The Mad Oak,18.46,2014-11-16
320,Alonzo,Klein,China Palace,12.13,2014-11-25
321,Susan,James,The Olive Port,8.55,2014-11-15
322,Susan,James,Vietnam Restaurant,8.57,2014-11-07
323,Susan,James,Wiener House,2.22,2014-11-26
324,Susan,James,Trilogy,7.48,2014-11-16
325,Susan,James,Starlight,10.95,2014-11-14
326,Susan,James,Fluorescence,14.98,2014-11-13
327,Susan,James,The Indian Smith,7.54,2014-11-04
328,Susan,James,The Cool Pizzeria,4.05,2014-11-23
329,Susan,James,The River Blossom,11.16,2014-11-24
330,Susan,James,Chance,6.52,2014-11-09
331,Susan,James,Estradanas,6.63,2014-11-08
332,Susan,James,The Caramel Hog,3.29,2014-11-05
333,Susan,James,Mary's Diner,6.0,2014-11-25
334,Susan,James,China Palace,7.87,2014-11-22
335,Susan,James,The Amber Lion,8.55,2014-11-06
336,Susan,James,Chops and Ribs,3.3,2014-11-10
337,Susan,James,Nattos,14.22,2014-11-28
338,Susan,James,The Amber Cuisine,12.39,2014-11-11
339,Susan,James,The Noodle Fiddler,4.76,2014-11-30
340,Susan,James,Irifune Place,10.51,2014-11-18
341,Lela,Collins,Tranquility,9.56,2014-11-30
342,Lela,Collins,Estradanas,7.17,2014-11-29
343,Lela,Collins,Mamoun's,10.58,2014-11-09
344,Lela,Collins,Starlight,16.16,2014-11-28
345,Lela,Collins,The Caviar Salmon,4.48,2014-11-16
346,Lela,Collins,The Depot,5.39,2014-11-05
347,Lela,Collins,Burgers and Fries,6.12,2014-11-15
348,Lela,Collins,Fluorescence,11.93,2014-11-21
349,Lela,Collins,Aroma,9.77,2014-11-12
350,Lela,Collins,Wiener House,0.19,2014-11-24
351,Lela,Collins,Fargo,10.85,2014-11-25
352,Lela,Collins,Wolfs,10.74,2014-11-06
353,Lela,Collins,Interlude,19.23,2014-11-22
354,Lela,Collins,Nattos,13.41,2014-11-10
355,Lela,Collins,The Amber Cuisine,14.97,2014-11-08
356,Lela,Collins,The Noodle Fiddler,6.86,2014-11-07
357,Lela,Collins,Ranch House,6.03,2014-11-14
358,Lela,Collins,The Mockingbird,7.93,2014-11-19
359,Lela,Collins,The Crimson Horse,6.11,2014-11-11
360,Lela,Collins,The Caramel Hog,4.36,2014-11-20
361,Greg,Townsend,Siam Cusine,5.88,2014-11-16
362,Greg,Townsend,Starlight,13.79,2014-11-11
363,Greg,Townsend,Wiener House,4.1,2014-11-17
364,Greg,Townsend,Jean's Place,10.15,2014-11-14
365,Greg,Townsend,The Cool Pizzeria,4.29,2014-11-15
366,Greg,Townsend,Chance,5.83,2014-11-21
367,Greg,Townsend,The Caviar Salmon,6.86,2014-11-27
368,Greg,Townsend,Sapphire,5.79,2014-11-29
369,Greg,Townsend,Nattos,14.53,2014-11-13
370,Greg,Townsend,Harvest,12.73,2014-11-05
371,Greg,Townsend,The Court Bites,5.4,2014-11-02
372,Greg,Townsend,Fangs,9.29,2014-11-26
373,Greg,Townsend,The Crown,4.56,2014-11-09
374,Greg,Townsend,Molinarinari,6.88,2014-11-03
375,Greg,Townsend,The Amber Cuisine,14.81,2014-11-28
376,Greg,Townsend,Bistro Bob,3.85,2014-11-08
377,Greg,Townsend,The Magical Spices,4.91,2014-11-25
378,Greg,Townsend,The Amber Lion,6.11,2014-11-30
379,Greg,Townsend,Ranch House,7.91,2014-11-22
380,Greg,Townsend,The Hot Oak,5.4,2014-11-01
381,Daniel,Cain,A Cut Above,12.81,2014-11-30
382,Daniel,Cain,Siam Cusine,10.31,2014-11-16
383,Daniel,Cain,Fluorescence,12.52,2014-11-07
384,Daniel,Cain,Wolfs,9.91,2014-11-20
385,Daniel,Cain,Irifune Place,8.4,2014-11-10
386,Daniel,Cain,The Court Bites,5.01,2014-11-13
387,Daniel,Cain,Midnight,12.11,2014-11-06
388,Daniel,Cain,Chops and Ribs,1.49,2014-11-17
389,Daniel,Cain,Ranch House,9.54,2014-11-27
390,Daniel,Cain,The Amber Lion,4.48,2014-11-02
391,Daniel,Cain,Big Daddy Barbeque,3.91,2014-11-14
392,Daniel,Cain,Trilogy,4.2,2014-11-03
393,Daniel,Cain,The Magical Spices,9.88,2014-11-19
394,Daniel,Cain,Sapphire,3.91,2014-11-28
395,Daniel,Cain,The Mad Oak,12.67,2014-11-04
396,Daniel,Cain,The Cool Pizzeria,7.78,2014-11-08
397,Daniel,Cain,Bistro Bob,3.08,2014-11-15
398,Daniel,Cain,The Caviar Salmon,5.96,2014-11-22
399,Daniel,Cain,Chance,6.52,2014-11-05
400,Daniel,Cain,Hofbrau Deluxe,6.77,2014-11-12
401,Wilbert,Newton,The Hot Oak,10.19,2014-11-08
402,Wilbert,Newton,The Amber Lion,5.94,2014-11-23
403,Wilbert,Newton,Aroma,8.58,2014-11-14
404,Wilbert,Newton,Jean's Place,8.95,2014-11-26
405,Wilbert,Newton,The Caramel Hog,0.51,2014-11-16
406,Wilbert,Newton,The Mad Oak,9.86,2014-11-17
407,Wilbert,Newton,The Cool Pizzeria,7.44,2014-11-15
408,Wilbert,Newton,Hofbrau Deluxe,10.46,2014-11-29
409,Wilbert,Newton,China Palace,8.42,2014-11-11
410,Wilbert,Newton,The Depot,8.1,2014-11-27
411,Wilbert,Newton,Ranch House,8.5,2014-11-01
412,Wilbert,Newton,The Amber Cuisine,17.36,2014-11-13
413,Wilbert,Newton,Wiener House,5.57,2014-11-30
414,Wilbert,Newton,Bistro Bob,3.88,2014-11-02
415,Wilbert,Newton,The Crown,2.63,2014-11-18
416,Wilbert,Newton,Fargo,9.94,2014-11-28
417,Wilbert,Newton,Fluorescence,13.58,2014-11-22
418,Wilbert,Newton,Chance,5.33,2014-11-25
419,Wilbert,Newton,Chops and Ribs,0.76,2014-11-06
420,Wilbert,Newton,The Mockingbird,2.2,2014-11-20
421,Randy,Webb,The Hot Oak,11.41,2014-11-20
422,Randy,Webb,The Magical Spices,8.07,2014-11-10
423,Randy,Webb,The Amber Lion,7.67,2014-11-14
424,Randy,Webb,Ranch House,5.02,2014-11-03
425,Randy,Webb,Big Daddy Barbeque,3.11,2014-11-28
426,Randy,Webb,Bistro Bob,4.87,2014-11-13
427,Randy,Webb,Fargo,9.0,2014-11-06
428,Randy,Webb,The Cool Pizzeria,6.88,2014-11-19
429,Randy,Webb,Trilogy,7.54,2014-11-29
430,Randy,Webb,Siam Cusine,10.95,2014-11-21
431,Randy,Webb,Molinarinari,10.73,2014-11-08
432,Randy,Webb,The Depot,10.6,2014-11-22
433,Randy,Webb,Burgers and Fries,3.48,2014-11-27
434,Randy,Webb,China Palace,8.55,2014-11-18
435,Randy,Webb,Fangs,10.41,2014-11-09
436,Randy,Webb,The Caviar Salmon,3.48,2014-11-15
437,Randy,Webb,The Olive Port,9.81,2014-11-05
438,Randy,Webb,Nattos,13.09,2014-11-17
439,Randy,Webb,Vietnam Restaurant,13.35,2014-11-26
440,Randy,Webb,Estradanas,9.52,2014-11-04
441,Andrea,Garrett,The Indian Smith,9.67,2014-11-13
442,Andrea,Garrett,Burgers and Fries,4.29,2014-11-02
443,Andrea,Garrett,Aroma,9.37,2014-11-20
444,Andrea,Garrett,Bistro Bob,2.37,2014-11-21
445,Andrea,Garrett,Hofbrau Deluxe,12.4,2014-11-30
446,Andrea,Garrett,Jean's Place,9.7,2014-11-10
447,Andrea,Garrett,Bambino,4.87,2014-11-26
448,Andrea,Garrett,The Sugar Badger,6.6,2014-11-11
449,Andrea,Garrett,The Amber Cuisine,7.69,2014-11-19
450,Andrea,Garrett,Midnight,13.86,2014-11-18
451,Andrea,Garrett,Nattos,13.11,2014-11-25
452,Andrea,Garrett,The Crimson Horse,8.52,2014-11-07
453,Andrea,Garrett,Mary's Diner,8.18,2014-11-27
454,Andrea,Garrett,The Caviar Salmon,4.67,2014-11-29
455,Andrea,Garrett,The Cool Pizzeria,5.69,2014-11-09
456,Andrea,Garrett,Trilogy,2.04,2014-11-24
457,Andrea,Garrett,Fargo,9.15,2014-11-06
458,Andrea,Garrett,Chops and Ribs,8.25,2014-11-15
459,Andrea,Garrett,Mamoun's,11.36,2014-11-22
460,Andrea,Garrett,Starlight,12.72,2014-11-12
461,Ed,Morrison,Aroma,6.62,2014-11-15
462,Ed,Morrison,Bambino,7.15,2014-11-01
463,Ed,Morrison,The Crimson Horse,7.59,2014-11-21
464,Ed,Morrison,Wolfs,8.02,2014-11-22
465,Ed,Morrison,The Depot,6.3,2014-11-25
466,Ed,Morrison,Vietnam Restaurant,7.3,2014-11-11
467,Ed,Morrison,The Indian Smith,7.32,2014-11-09
468,Ed,Morrison,Bistro Bob,8.41,2014-11-26
469,Ed,Morrison,Starlight,16.97,2014-11-19
470,Ed,Morrison,The Cool Pizzeria,3.71,2014-11-10
471,Ed,Morrison,Trilogy,3.77,2014-11-02
