57,Blanca,Caldwell,The Magical Spices,6.06,2014-11-18
58,Blanca,Caldwell,Tranquility,10.38,2014-11-01
59,Blanca,Caldwell,Harvest,12.67,2014-11-29
60,Blanca,Caldwell,The Court Bites,7.83,2014-11-14
61,Beverly,Myers,The Indian Smith,7.92,2014-11-03
62,Beverly,Myers,Interlude,12.03,2014-11-09
63,Beverly,Myers,Fargo,9.46,2014-11-16
64,Beverly,Myers,The Hot Oak,7.17,2014-11-21
65,Beverly,Myers,Mary's Diner,3.32,2014-11-19
66,Beverly,Myers,Midnight,11.86,2014-11-13
67,Beverly,Myers,The Noodle Fiddler,8.04,2014-11-23
68,Beverly,Myers,Sapphire,1.06,2014-11-05
69,Beverly,Myers,Bistro Bob,4.09,2014-11-10
70,Beverly,Myers,Hofbrau Deluxe,8.31,2014-11-27
71,Beverly,Myers,Aroma,8.5,2014-11-22
72,Beverly,Myers,The Depot,6.24,2014-11-25
73,Beverly,Myers,Irifune Place,10.05,2014-11-06
74,Beverly,Myers,The River Blossom,12.98,2014-11-14
75,Beverly,Myers,A Cut Above,10.39,2014-11-01
76,Beverly,Myers,Trilogy,7.21,2014-11-02
77,Beverly,Myers,Molinarinari,7.94,2014-11-20
78,Beverly,Myers,Tranquility,13.78,2014-11-07
79,Beverly,Myers,The Mockingbird,2.92,2014-11-17
80,Beverly,Myers,The Magical Spices,5.86,2014-11-15
81,Maxine,Stewart,The Depot,7.87,2014-11-17
82,Maxine,Stewart,Big Daddy Barbeque,2.51,2014-11-14
83,Maxine,Stewart,The Cool Pizzeria,5.09,2014-11-03
84,Maxine,Stewart,Mary's Diner,3.95,2014-11-24
85,Maxine,Stewart,The Noodle Fiddler,8.88,2014-11-22
86,Maxine,Stewart,The Caramel Hog,4.95,2014-11-23
87,Maxine,Stewart,Estradanas,9.47,2014-11-27
88,Maxine,Stewart,The Caviar Salmon,4.87,2014-11-26
89,Maxine,Stewart,The Mockingbird,3.96,2014-11-20
90,Maxine,Stewart,The Amber Cuisine,11.98,2014-11-25
91,Maxine,Stewart,Tranquility,13.68,2014-11-30
92,Maxine,Stewart,The Sugar Badger,7.55,2014-11-18
93,Maxine,Stewart,Mamoun's,10.77,2014-11-21
94,Maxine,Stewart,Vietnam Restaurant,8.5,2014-11-04
95,Maxine,Stewart,Fluorescence,12.17,2014-11-29
96,Maxine,Stewart,Aroma,7.76,2014-11-05
97,Maxine,Stewart,The Amber Lion,5.02,2014-11-02
98,Maxine,Stewart,A Cut Above,8.13,2014-11-09
99,Maxine,Stewart,The Crimson Horse,7.59,2014-11-12
100,Maxine,Stewart,Interlude,13.69,2014-11-06
101,Marlon,Morton,Big Daddy Barbeque,3.32,2014-11-20
102,Marlon,Morton,Bistro Bob,4.39,2014-11-14
103,Marlon,Morton,China Palace,8.92,2014-11-16
104,Marlon,Morton,The Sugar Badger,6.52,2014-11-13
105,Marlon,Morton,Burgers and Fries,4.38,2014-11-01
106,Marlon,Morton,Jean's Place,10.16,2014-11-29
107,Marlon,Morton,Trilogy,6.56,2014-11-26
108,Marlon,Morton,The Caviar Salmon,5.13,2014-11-03
109,Marlon,Morton,Vietnam Restaurant,11.08,2014-11-25
110,Marlon,Morton,Molinarinari,9.55,2014-11-30
111,Marlon,Morton,The Crimson Horse,6.16,2014-11-11
112,Marlon,Morton,The Amber Lion,6.01,2014-11-02
113,Marlon,Morton,Hofbrau Deluxe,9.44,2014-11-23
114,Marlon,Morton,Wiener House,2.14,2014-11-05
115,Marlon,Morton,Wolfs,8.84,2014-11-06
116,Marlon,Morton,Mary's Diner,5.32,2014-11-22
117,Marlon,Morton,Ranch House,8.37,2014-11-27
118,Marlon,Morton,Fluorescence,12.38,2014-11-28
119,Marlon,Morton,Sapphire,4.76,2014-11-12
120,Marlon,Morton,The Amber Cuisine,13.54,2014-11-21
121,Leslie,Fields,The Amber Cuisine,14.73,2014-11-11
122,Leslie,Fields,Bistro Bob,5.46,2014-11-22
123,Leslie,Fields,Nattos,10.94,2014-11-07
124,Leslie,Fields,The Amber Lion,6.28,2014-11-09
125,Leslie,Fields,Estradanas,9.98,2014-11-01
126,Leslie,Fields,The Crown,7.7,2014-11-28
127,Leslie,Fields,Mary's Diner,3.63,2014-11-12
128,Leslie,Fields,Trilogy,6.8,2014-11-26
129,Leslie,Fields,Midnight,12.02,2014-11-25
130,Leslie,Fields,Wiener House,3.71,2014-11-27
131,Leslie,Fields,Fargo,8.75,2014-11-13
132,Leslie,Fields,Chops and Ribs,3.7,2014-11-20
133,Leslie,Fields,Fluorescence,13.0,2014-11-15
134,Leslie,Fields,Fangs,8.53,2014-11-06
135,Leslie,Fields,The Depot,5.89,2014-11-21
136,Leslie,Fields,The Caviar Salmon,5.64,2014-11-29
137,Leslie,Fields,Mamoun's,10.59,2014-11-18
138,Leslie,Fields,Chance,4.96,2014-11-24
139,Leslie,Fields,The Olive Port,4.23,2014-11-30
140,Leslie,Fields,The Caramel Hog,2.83,2014-11-02
141,Debra,Nash,China Palace,8.68,2014-11-21
142,Debra,Nash,The Depot,6.43,2014-11-03
143,Debra,Nash,Big Daddy Barbeque,3.52,2014-11-30
144,Debra,Nash,Starlight,12.91,2014-11-02
145,Debra,Nash,The Hot Oak,7.93,2014-11-27
146,Debra,Nash,The Mad Oak,14.27,2014-11-07
147,Debra,Nash,The Mockingbird,3.56,2014-11-08
148,Debra,Nash,The Caramel Hog,1.68,2014-11-16
149,Debra,Nash,Trilogy,7.45,2014-11-23
150,Debra,Nash,Mamoun's,12.38,2014-11-19
151,Debra,Nash,Wiener House,2.33,2014-11-14
152,Debra,Nash,Fangs,11.03,2014-11-06
153,Debra,Nash,The Cool Pizzeria,6.17,2014-11-10
154,Debra,Nash,Estradanas,9.62,2014-11-24
155,Debra,Nash,Bistro Bob,2.97,2014-11-26
156,Debra,Nash,Midnight,11.13,2014-11-28
157,Debra,Nash,Mary's Diner,4.04,2014-11-25
158,Debra,Nash,Jean's Place,6.91,2014-11-15
159,Debra,Nash,The Magical Spices,6.69,2014-11-17
160,Debra,Nash,Harvest,13.82,2014-11-04
161,Chris,Gibbs,The Amber Lion,3.11,2014-11-05
162,Chris,Gibbs,Mamoun's,11.28,2014-11-14
163,Chris,Gibbs,Mary's Diner,1.56,2014-11-22
164,Chris,Gibbs,The Cool Pizzeria,8.17,2014-11-08
165,Chris,Gibbs,The Caviar Salmon,5.75,2014-11-16
166,Chris,Gibbs,Molinarinari,8.47,2014-11-27
167,Chris,Gibbs,Estradanas,8.9,2014-11-12
168,Chris,Gibbs,The Crown,6.72,2014-11-25
169,Chris,Gibbs,Siam Cusine,9.75,2014-11-13
170,Chris,Gibbs,Wolfs,8.87,2014-11-11
171,Chris,Gibbs,Jean's Place,9.33,2014-11-02
172,Chris,Gibbs,Aroma,7.4,2014-11-17
173,Chris,Gibbs,The Sugar Badger,7.0,2014-11-07
174,Chris,Gibbs,Chance,5.86,2014-11-28
175,Chris,Gibbs,The River Blossom,12.56,2014-11-30
176,Chris,Gibbs,Starlight,13.43,2014-11-09
177,Chris,Gibbs,The Olive Port,8.0,2014-11-06
178,Chris,Gibbs,Irifune Place,8.57,2014-11-29
179,Chris,Gibbs,Bistro Bob,4.27,2014-11-21
180,Chris,Gibbs,Trilogy,8.1,2014-11-10
181,Adrienne,Moore,A Cut Above,8.15,2014-11-27
182,Adrienne,Moore,The Court Bites,9.41,2014-11-22
183,Adrienne,Moore,Hofbrau Deluxe,7.96,2014-11-19
184,Adrienne,Moore,The Sugar Badger,7.68,2014-11-25
185,Adrienne,Moore,Fargo,8.75,2014-11-12
186,Adrienne,Moore,Bistro Bob,3.27,2014-11-08
187,Adrienne,Moore,Wolfs,9.68,2014-11-28
188,Adrienne,Moore,Burgers and Fries,3.15,2014-11-03
189,Adrienne,Moore,The Amber Lion,8.55,2014-11-18
190,Adrienne,Moore,The Cool Pizzeria,7.43,2014-11-09
191,Adrienne,Moore,The Amber Cuisine,13.36,2014-11-16
192,Adrienne,Moore,Ranch House,8.08,2014-11-29
193,Adrienne,Moore,Chance,4.08,2014-11-30
194,Adrienne,Moore,The Hot Oak,8.7,2014-11-10
195,Adrienne,Moore,Estradanas,7.19,2014-11-21
196,Adrienne,Moore,Jean's Place,7.91,2014-11-23
197,Adrienne,Moore,Mamoun's,10.55,2014-11-26
198,Adrienne,Moore,Harvest,14.4,2014-11-06
199,Adrienne,Moore,Siam Cusine,8.91,2014-11-05
200,Adrienne,Moore,The Mad Oak,11.69,2014-11-24
201,Miguel,Welch,The Hot Oak,9.06,2014-11-01
202,Miguel,Welch,China Palace,10.48,2014-11-18
203,Miguel,Welch,The Crimson Horse,5.64,2014-11-02
204,Miguel,Welch,Midnight,12.74,2014-11-27
205,Miguel,Welch,Fargo,9.86,2014-11-04
206,Miguel,Welch,The Caramel Hog,4.79,2014-11-19
207,Miguel,Welch,The Noodle Fiddler,7.45,2014-11-30
208,Miguel,Welch,Harvest,12.23,2014-11-20
209,Miguel,Welch,The Magical Spices,6.22,2014-11-25
210,Miguel,Welch,Vietnam Restaurant,8.68,2014-11-10
211,Miguel,Welch,Burgers and Fries,6.5,2014-11-03
212,Miguel,Welch,The Mockingbird,4.13,2014-11-11
213,Miguel,Welch,The Sugar Badger,5.32,2014-11-29
214,Miguel,Welch,The Olive Port,7.28,2014-11-13
215,Miguel,Welch,Molinarinari,9.47,2014-11-05
216,Miguel,Welch,Hofbrau Deluxe,9.15,2014-11-16
217,Miguel,Welch,Mary's Diner,2.83,2014-11-26
218,Miguel,Welch,The Court Bites,9.07,2014-11-14
219,Miguel,Welch,The Indian Smith,6.76,2014-11-21
220,Miguel,Welch,Fluorescence,13.25,2014-11-06
221,Blanche,Flowers,Bistro Bob,6.0,2014-11-29
222,Blanche,Flowers,Chops and Ribs,2.55,2014-11-26
223,Blanche,Flowers,Mary's Diner,2.44,2014-11-24
224,Blanche,Flowers,The Noodle Fiddler,7.59,2014-11-05
225,Blanche,Flowers,Harvest,12.13,2014-11-11
226,Blanche,Flowers,The Hot Oak,9.62,2014-11-20
227,Blanche,Flowers,Big Daddy Barbeque,3.86,2014-11-19
228,Blanche,Flowers,The Sugar Badger,9.69,2014-11-07
229,Blanche,Flowers,The Cool Pizzeria,8.21,2014-11-14
230,Blanche,Flowers,The River Blossom,13.78,2014-11-03
231,Blanche,Flowers,Sapphire,4.67,2014-11-23
232,Blanche,Flowers,The Magical Spices,6.71,2014-11-22
233,Blanche,Flowers,Wolfs,8.58,2014-11-18
234,Blanche,Flowers,The Mockingbird,2.76,2014-11-09
235,Blanche,Flowers,The Depot,5.22,2014-11-30
236,Blanche,Flowers,Aroma,8.53,2014-11-12
237,Blanche,Flowers,A Cut Above,8.2,2014-11-27
238,Blanche,Flowers,Hofbrau Deluxe,9.91,2014-11-15
239,Blanche,Flowers,The Crown,7.28,2014-11-13
240,Blanche,Flowers,The Court Bites,7.39,2014-11-25
241,Roberto,Wood,Wolfs,10.02,2014-11-17
242,Roberto,Wood,Starlight,13.15,2014-11-09
243,Roberto,Wood,The Cool Pizzeria,5.55,2014-11-26
244,Roberto,Wood,Bambino,5.69,2014-11-19
245,Roberto,Wood,Siam Cusine,8.63,2014-11-27
246,Roberto,Wood,Chance,3.19,2014-11-25
247,Roberto,Wood,Tranquility,12.08,2014-11-30
248,Roberto,Wood,Mamoun's,11.21,2014-11-02
249,Roberto,Wood,The Depot,5.69,2014-11-13
250,Roberto,Wood,Fangs,9.19,2014-11-04
251,Roberto,Wood,Molinarinari,9.95,2014-11-15
252,Roberto,Wood,The Hot Oak,9.96,2014-11-24
253,Roberto,Wood,The Crown,5.84,2014-11-07
254,Roberto,Wood,Chops and Ribs,6.14,2014-11-12
255,Roberto,Wood,The Amber Lion,4.94,2014-11-28
256,Roberto,Wood,Ranch House,9.04,2014-11-16
257,Roberto,Wood,The Caviar Salmon,6.2,2014-11-08
258,Roberto,Wood,Estradanas,8.14,2014-11-29
259,Roberto,Wood,Burgers and Fries,5.13,2014-11-20
260,Roberto,Wood,Hofbrau Deluxe,10.44,2014-11-22
261,Lucy,Patterson,The Hot Oak,10.29,2014-11-10
262,Lucy,Patterson,Molinarinari,8.46,2014-11-26
263,Lucy,Patterson,Fluorescence,13.66,2014-11-18
264,Lucy,Patterson,Mary's Diner,1.33,2014-11-15
265,Lucy,Patterson,The Depot,8.0,2014-11-23
266,Lucy,Patterson,The Mad Oak,12.41,2014-11-11
267,Lucy,Patterson,Fangs,8.01,2014-11-06
268,Lucy,Patterson,The River Blossom,12.95,2014-11-19
269,Lucy,Patterson,Burgers and Fries,3.94,2014-11-02
270,Lucy,Patterson,The Caramel Hog,2.49,2014-11-25
271,Lucy,Patterson,Wolfs,8.73,2014-11-12
272,Lucy,Patterson,The Court Bites,7.76,2014-11-29
273,Lucy,Patterson,Interlude,13.06,2014-11-17
274,Lucy,Patterson,The Mockingbird,4.19,2014-11-04
275,Lucy,Patterson,Tranquility,13.43,2014-11-16
276,Lucy,Patterson,Sapphire,4.59,2014-11-30
277,Lucy,Patterson,The Sugar Badger,7.97,2014-11-13
278,Lucy,Patterson,Estradanas,7.53,2014-11-27
279,Lucy,Patterson,The Amber Lion,5.0,2014-11-22
280,Lucy,Patterson,Aroma,7.13,2014-11-03
281,Geraldine,Harrington,The Cool Pizzeria,6.77,2014-11-21
282,Geraldine,Harrington,Siam Cusine,9.26,2014-11-24
283,Geraldine,Harrington,Irifune Place,8.07,2014-11-20
284,Geraldine,Harrington,Hofbrau Deluxe,9.76,2014-11-17
285,Geraldine,Harrington,The Mockingbird,4.62,2014-11-27
286,Geraldine,Harrington,The Indian Smith,7.0,2014-11-25
287,Geraldine,Harrington,The Noodle Fiddler,9.32,2014-11-16
288,Geraldine,Harrington,The Depot,7.66,2014-11-14
289,Geraldine,Harrington,Mary's Diner,2.64,2014-11-05
290,Geraldine,Harrington,Fangs,8.42,2014-11-03
291,Geraldine,Harrington,Interlude,11.87,2014-11-01
292,Geraldine,Harrington,Molinarinari,9.95,2014-11-22
293,Geraldine,Harrington,Aroma,8.37,2014-11-30
294,Geraldine,Harrington,A Cut Above,8.26,2014-11-10
295,Geraldine,Harrington,Wiener House,1.84,2014-11-18
296,Geraldine,Harrington,The Crown,5.45,2014-11-15
297,Geraldine,Harrington,The Court Bites,7.23,2014-11-04
298,Geraldine,Harrington,Ranch House,10.4,2014-11-26
299,Geraldine,Harrington,The River Blossom,11.16,2014-11-09
300,Geraldine,Harrington,Bistro Bob,3.68,2014-11-02
301,Alonzo,Klein,Estradanas,8.21,2014-11-14
302,Alonzo,Klein,Fargo,8.86,2014-11-05
303,Alonzo,Klein,The Indian Smith,9.05,2014-11-24
304,Alonzo,Klein,The Amber Lion,6.26,2014-11-03
305,Alonzo,Klein,Trilogy,6.54,2014-11-18
306,Alonzo,Klein,The Mad Oak,12.91,2014-11-02
307,Alonzo,Klein,Wolfs,11.23,2014-11-28
308,Alonzo,Klein,Chops and Ribs,4.58,2014-11-27
309,Alonzo,Klein,The Amber Cuisine,13.06,2014-11-11
310,Alonzo,Klein,The Depot,7.16,2014-11-17
311,Alonzo,Klein,Bistro Bob,3.3,2014-11-07
312,Alonzo,Klein,The Noodle Fiddler,10.08,2014-11-20
313,Alonzo,Klein,The Crown,6.12,2014-11-29
314,Alonzo,Klein,Harvest,12.12,2014-11-01
315,Alonzo,Klein,Jean's Place,10.68,2014-11-25
316,Alonzo,Klein,Bambino,3.89,2014-11-04
317,Alonzo,Klein,The Cool Pizzeria,8.08,2014-11-08
318,Alonzo,Klein,The Olive Port,7.62,2014-11-23
319,Alonzo,Klein,Sapphire,5.53,2014-11-06
320,Alonzo,Klein,Wiener House,4.16,2014-11-15
321,Susan,James,Chops and Ribs,1.83,2014-11-26
322,Susan,James,Estradanas,7.88,2014-11-01
323,Susan,James,Fangs,8.05,2014-11-22
324,Susan,James,Bambino,3.89,2014-11-06
325,Susan,James,The Sugar Badger,6.18,2014-11-23
326,Susan,James,The Noodle Fiddler,7.48,2014-11-20
327,Susan,James,Irifune Place,9.39,2014-11-13
328,Susan,James,Fargo,9.09,2014-11-30
329,Susan,James,Chance,5.0,2014-11-14
330,Susan,James,Interlude,11.66,2014-11-25
331,Susan,James,The Court Bites,7.52,2014-11-28
332,Susan,James,Burgers and Fries,4.28,2014-11-12
333,Susan,James,Bistro Bob,4.75,2014-11-03
334,Susan,James,Sapphire,4.09,2014-11-09
335,Susan,James,Nattos,14.4,2014-11-08
336,Susan,James,The Crimson Horse,6.04,2014-11-18
337,Susan,James,Big Daddy Barbeque,3.35,2014-11-07
338,Susan,James,The Caramel Hog,3.23,2014-11-29
339,Susan,James,Starlight,12.01,2014-11-21
340,Susan,James,Aroma,6.61,2014-11-02
341,Lela,Collins,Nattos,13.62,2014-11-27
342,Lela,Collins,Estradanas,9.25,2014-11-11
343,Lela,Collins,Chance,6.72,2014-11-14
344,Lela,Collins,The Indian Smith,7.65,2014-11-06
345,Lela,Collins,The Hot Oak,8.34,2014-11-26
346,Lela,Collins,The Sugar Badger,7.56,2014-11-01
347,Lela,Collins,Mamoun's,9.89,2014-11-18
348,Lela,Collins,Wolfs,10.0,2014-11-13
349,Lela,Collins,Aroma,7.12,2014-11-20
350,Lela,Collins,Wiener House,5.4,2014-11-19
351,Lela,Collins,Sapphire,3.46,2014-11-16
352,Lela,Collins,Chops and Ribs,3.54,2014-11-21
353,Lela,Collins,Bambino,4.7,2014-11-28
354,Lela,Collins,Tranquility,13.06,2014-11-04
355,Lela,Collins,Molinarinari,8.86,2014-11-30
356,Lela,Collins,The Caviar Salmon,6.35,2014-11-25
357,Lela,Collins,The Amber Lion,6.0,2014-11-09
358,Lela,Collins,The Magical Spices,7.2,2014-11-29
359,Lela,Collins,The Mad Oak,12.92,2014-11-08
360,Lela,Collins,The Amber Cuisine,15.32,2014-11-10
361,Greg,Townsend,Burgers and Fries,3.98,2014-11-23
362,Greg,Townsend,Chance,7.19,2014-11-09
363,Greg,Townsend,China Palace,10.27,2014-11-29
364,Greg,Townsend,Jean's Place,8.58,2014-11-13
365,Greg,Townsend,Sapphire,3.26,2014-11-19
366,Greg,Townsend,Nattos,14.94,2014-11-02
367,Greg,Townsend,Wolfs,7.99,2014-11-28
368,Greg,Townsend,The Sugar Badger,6.55,2014-11-16
369,Greg,Townsend,The Magical Spices,6.01,2014-11-15
370,Greg,Townsend,The Caviar Salmon,5.15,2014-11-03
371,Greg,Townsend,Trilogy,5.75,2014-11-14
372,Greg,Townsend,Ranch House,8.89,2014-11-10
373,Greg,Townsend,The Mad Oak,12.22,2014-11-12
374,Greg,Townsend,The Amber Cuisine,14.11,2014-11-21
375,Greg,Townsend,Aroma,8.9,2014-11-18
376,Greg,Townsend,Fargo,9.2,2014-11-24
377,Greg,Townsend,Fluorescence,15.33,2014-11-26
378,Greg,Townsend,The Indian Smith,8.76,2014-11-01
379,Greg,Townsend,The Noodle Fiddler,9.35,2014-11-05
380,Greg,Townsend,Mary's Diner,5.2,2014-11-22
381,Daniel,Cain,Trilogy,7.67,2014-11-12
382,Daniel,Cain,Sapphire,4.59,2014-11-23
383,Daniel,Cain,Harvest,13.54,2014-11-17
384,Daniel,Cain,Wolfs,10.09,2014-11-19
385,Daniel,Cain,The Mad Oak,10.98,2014-11-24
386,Daniel,Cain,The Caviar Salmon,6.33,2014-11-09
387,Daniel,Cain,Starlight,12.61,2014-11-25
388,Daniel,Cain,The Crown,4.64,2014-11-02
389,Daniel,Cain,Mary's Diner,3.52,2014-11-07
390,Daniel,Cain,Jean's Place,8.31,2014-11-22
391,Daniel,Cain,The Amber Lion,5.16,2014-11-18
392,Daniel,Cain,Siam Cusine,8.83,2014-11-14
393,Daniel,Cain,Molinarinari,9.11,2014-11-13
394,Daniel,Cain,The Crimson Horse,7.23,2014-11-05
395,Daniel,Cain,The Olive Port,6.95,2014-11-29
396,Daniel,Cain,The Magical Spices,6.7,2014-11-15
397,Daniel,Cain,Nattos,12.39,2014-11-03
398,Daniel,Cain,Tranquility,14.34,2014-11-20
399,Daniel,Cain,Aroma,11.15,2014-11-10
400,Daniel,Cain,Bambino,5.01,2014-11-06
401,Wilbert,Newton,Fangs,9.61,2014-11-16
402,Wilbert,Newton,Bistro Bob,2.92,2014-11-29
403,Wilbert,Newton,Molinarinari,7.89,2014-11-19
404,Wilbert,Newton,China Palace,9.76,2014-11-23
405,Wilbert,Newton,Starlight,13.86,2014-11-10
406,Wilbert,Newton,Tranquility,10.91,2014-11-25
407,Wilbert,Newton,Trilogy,5.97,2014-11-17
408,Wilbert,Newton,Burgers and Fries,4.74,2014-11-05
409,Wilbert,Newton,Hofbrau Deluxe,8.37,2014-11-07
410,Wilbert,Newton,The Depot,5.64,2014-11-04
411,Wilbert,Newton,The River Blossom,12.81,2014-11-18
412,Wilbert,Newton,The Amber Cuisine,13.94,2014-11-21
413,Wilbert,Newton,Chance,5.84,2014-11-28
414,Wilbert,Newton,Fluorescence,13.55,2014-11-15
415,Wilbert,Newton,Big Daddy Barbeque,1.28,2014-11-06
416,Wilbert,Newton,Jean's Place,9.5,2014-11-02
417,Wilbert,Newton,A Cut Above,7.48,2014-11-12
418,Wilbert,Newton,The Mockingbird,6.27,2014-11-27
419,Wilbert,Newton,Fargo,9.24,2014-11-24
420,Wilbert,Newton,Interlude,12.87,2014-11-26
421,Randy,Webb,Tranquility,12.68,2014-11-01
422,Randy,Webb,Fluorescence,12.27,2014-11-24
423,Randy,Webb,Harvest,11.29,2014-11-27
424,Randy,Webb,Mamoun's,9.83,2014-11-21
425,Randy,Webb,Trilogy,6.91,2014-11-20
426,Randy,Webb,Irifune Place,7.63,2014-11-02
427,Randy,Webb,Jean's Place,9.99,2014-11-26
428,Randy,Webb,The Caramel Hog,3.77,2014-11-18
429,Randy,Webb,Wolfs,11.03,2014-11-22
430,Randy,Webb,The Mad Oak,12.92,2014-11-09
431,Randy,Webb,Wiener House,4.2,2014-11-25
432,Randy,Webb,Estradanas,8.86,2014-11-13
433,Randy,Webb,Fargo,9.58,2014-11-16
434,Randy,Webb,A Cut Above,9.38,2014-11-08
435,Randy,Webb,The Crown,6.32,2014-11-12
436,Randy,Webb,Bistro Bob,3.43,2014-11-23
437,Randy,Webb,Molinarinari,9.44,2014-11-17
438,Randy,Webb,The Indian Smith,8.55,2014-11-29
439,Randy,Webb,The Cool Pizzeria,7.06,2014-11-15
440,Randy,Webb,The Court Bites,7.66,2014-11-28
441,Andrea,Garrett,Irifune Place,10.42,2014-11-10
442,Andrea,Garrett,Mamoun's,11.09,2014-11-17
443,Andrea,Garrett,The Olive Port,8.13,2014-11-22
444,Andrea,Garrett,The Mad Oak,12.62,2014-11-05
445,Andrea,Garrett,The Indian Smith,7.85,2014-11-06
446,Andrea,Garrett,Ranch House,8.62,2014-11-23
447,Andrea,Garrett,The Magical Spices,6.92,2014-11-28
448,Andrea,Garrett,A Cut Above,7.69,2014-11-16
449,Andrea,Garrett,Harvest,10.13,2014-11-24
450,Andrea,Garrett,The Depot,7.49,2014-11-18
451,Andrea,Garrett,Estradanas,8.23,2014-11-08
452,Andrea,Garrett,Fluorescence,14.82,2014-11-20
453,Andrea,Garrett,Trilogy,7.39,2014-11-26
454,Andrea,Garrett,Siam Cusine,7.84,2014-11-19
455,Andrea,Garrett,Bambino,2.52,2014-11-02
456,Andrea,Garrett,Fangs,9.61,2014-11-13
457,Andrea,Garrett,Chops and Ribs,5.85,2014-11-30
458,Andrea,Garrett,Interlude,14.03,2014-11-25
459,Andrea,Garrett,The Amber Cuisine,13.0,2014-11-21
460,Andrea,Garrett,The Caviar Salmon,5.99,2014-11-27
461,Ed,Morrison,The Mad Oak,12.75,2014-11-17
462,Ed,Morrison,Jean's Place,10.01,2014-11-23
463,Ed,Morrison,The Amber Lion,3.65,2014-11-09
464,Ed,Morrison,The Crown,6.75,2014-11-14
465,Ed,Morrison,Midnight,12.41,2014-11-28
466,Ed,Morrison,The Amber Cuisine,12.37,2014-11-01
467,Ed,Morrison,Ranch House,9.01,2014-11-20
468,Ed,Morrison,The Sugar Badger,6.22,2014-11-21
469,Ed,Morrison,Estradanas,9.33,2014-11-27
470,Ed,Morrison,Starlight,11.3,2014-11-26
471,Ed,Morrison,The Mockingbird,1.32,2014-11-25
472,Ed,Morrison,Bistro Bob,6.42,2014-11-22
